stat_id,strikes_per_minute,strike_accuracy,strikes_absorbed_per_minute,strike_defense,takedown_average,takedown_accuracy,takedown_defense,submission_average,fighters_id
3575,1.2,0.33,1.73,0.73,0.0,0.0,0.5,0.0,3575
3576,2.55,0.39,2.42,0.63,0.39,0.25,0.64,0.8,3576
3577,0.0,0.0,9.05,0.27,0.0,0.0,0.0,0.0,3577
3578,0.0,0.0,19.51,0.23,0.0,0.0,0.0,0.0,3578
3579,1.13,0.37,4.6,0.53,0.0,0.0,0.0,1.2,3579
3580,5.5,0.56,9.98,0.46,1.53,0.2,0.0,0.0,3580
3581,0.8,0.1,3.41,0.19,0.0,0.0,0.0,0.0,3581
3582,2.8,0.42,7.37,0.29,0.0,0.0,0.75,0.0,3582
3583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3583
3584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584
3585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3585
3586,3.87,0.32,2.67,0.65,0.87,0.32,0.65,0.3,3586
3587,2.01,0.4,3.21,0.49,1.74,0.34,0.39,2.3,3587
3588,0.0,0.0,0.54,0.0,0.0,0.0,0.66,0.0,3588
3589,0.53,0.5,2.4,0.32,5.0,0.27,0.1,1.0,3589
3590,4.0,0.48,1.85,0.7,9.23,0.1,0.1,0.0,3590
3591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3591
3592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3592
3593,4.95,0.52,5.05,0.54,1.55,0.5,0.1,1.6,3593
3594,0.41,0.46,0.47,0.6,0.89,0.5,0.2,0.9,3594
3595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3595
3596,1.9,0.27,5.87,0.5,0.12,0.6,0.58,0.5,3596
3597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3597
3598,0.73,0.28,1.4,0.54,0.0,0.0,0.57,2.0,3598
3599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3599
3600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600
3601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3601
3602,3.29,0.55,3.31,0.51,1.7,0.32,0.6,0.7,3602
3603,3.2,0.49,4.88,0.45,0.44,0.23,0.5,0.6,3603
3604,1.64,0.41,2.3,0.51,4.09,0.36,0.25,1.4,3604
3605,1.09,0.41,2.73,0.35,3.51,0.6,0.0,1.2,3605
3606,7.56,0.4,8.41,0.51,0.0,0.0,0.62,0.0,3606
3607,4.55,0.53,3.91,0.49,0.35,0.25,0.85,0.3,3607
3608,1.78,0.35,1.96,0.49,1.67,0.33,0.45,1.7,3608
3609,1.28,0.38,2.04,0.35,0.0,0.0,0.33,2.3,3609
3610,6.46,0.48,11.54,0.32,0.0,0.0,0.1,0.0,3610
3611,3.83,0.41,3.87,0.47,4.0,0.53,0.66,1.0,3611
3612,7.34,0.7,1.97,0.52,11.5,0.87,0.0,0.0,3612
3613,2.95,0.36,3.53,0.68,2.16,0.33,0.57,0.0,3613
3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3614
3615,1.44,0.42,3.81,0.55,0.0,0.0,0.75,0.0,3615
3616,4.67,0.47,4.11,0.53,1.69,0.35,0.32,1.8,3616
3617,6.25,0.37,4.56,0.6,0.0,0.0,0.5,0.0,3617
3618,3.52,0.34,8.67,0.56,3.52,0.33,0.5,0.0,3618
3619,1.98,0.77,2.26,0.65,8.49,0.66,0.0,0.0,3619
3620,2.6,0.68,6.73,0.25,4.0,0.26,0.1,0.0,3620
3621,0.0,0.0,5.45,0.33,0.0,0.0,0.0,0.0,3621
3622,2.14,0.4,2.9,0.58,1.53,0.32,0.77,0.5,3622
3623,2.23,0.45,1.53,0.57,2.48,0.42,0.65,2.6,3623
3624,2.26,0.45,2.61,0.56,1.93,0.47,0.78,0.9,3624
3625,1.16,0.6,1.35,0.26,1.45,0.5,0.5,0.0,3625
3626,1.97,0.53,1.85,0.5,2.06,0.48,0.14,1.4,3626
3627,0.0,0.0,2.8,0.37,0.0,0.0,0.33,0.0,3627
3628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3628
3629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3629
3630,4.49,0.46,5.82,0.51,0.42,0.3,0.73,0.0,3630
3631,4.58,0.43,4.0,0.55,0.61,0.38,0.73,0.1,3631
3632,3.33,0.58,2.33,0.55,0.0,0.0,0.45,0.0,3632
3633,1.47,0.46,1.73,0.48,5.0,0.21,0.0,0.0,3633
3634,3.08,0.43,1.1,0.62,3.81,0.59,0.66,0.4,3634
3635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3635
3636,5.1,0.36,7.63,0.52,1.5,0.25,0.1,0.0,3636
3637,4.24,0.56,4.88,0.49,2.53,0.71,0.76,0.0,3637
3638,4.79,0.5,4.79,0.48,0.0,0.0,0.1,8.3,3638
3639,3.18,0.61,2.14,0.56,1.33,0.55,0.52,0.0,3639
3640,5.0,0.53,3.88,0.48,1.47,0.56,0.37,0.0,3640
3641,2.95,0.7,2.53,0.35,3.16,0.66,0.1,3.2,3641
3642,2.31,0.31,4.3,0.47,0.0,0.0,0.0,0.0,3642
3643,3.37,0.39,3.13,0.58,0.52,0.25,0.71,1.0,3643
3644,2.61,0.27,2.52,0.67,2.32,0.31,0.53,1.6,3644
3645,3.21,0.63,2.61,0.52,1.49,0.27,0.44,1.0,3645
3646,2.95,0.25,5.02,0.59,2.82,0.3,0.0,0.0,3646
3647,3.36,0.41,5.37,0.67,0.85,0.21,0.7,1.9,3647
3648,1.43,0.23,5.23,0.42,0.0,0.0,0.0,0.0,3648
3649,2.77,0.44,4.31,0.49,1.25,0.53,0.58,0.2,3649
3650,2.82,0.5,2.99,0.28,0.52,0.25,0.37,0.5,3650
3651,0.99,0.39,1.38,0.65,3.98,0.78,0.64,1.3,3651
3652,2.53,0.47,2.83,0.62,2.57,0.39,0.57,1.3,3652
3653,4.65,0.44,2.91,0.58,0.0,0.0,0.5,0.0,3653
3654,1.75,0.45,3.6,0.56,2.54,0.45,0.4,1.4,3654
3655,3.73,0.39,5.3,0.45,0.5,0.16,0.6,0.0,3655
3656,4.92,0.59,4.46,0.51,0.43,0.25,0.64,0.4,3656
3657,1.62,0.33,1.62,0.5,0.0,0.0,0.0,0.0,3657
3658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658
3659,1.83,0.36,1.95,0.6,0.0,0.0,0.5,0.9,3659
3660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660
3661,3.3,0.4,3.9,0.43,1.32,0.35,0.5,1.7,3661
3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3662
3663,2.56,0.51,5.12,0.35,2.02,0.33,0.33,0.0,3663
3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664
3665,4.24,0.32,4.02,0.6,0.14,0.33,0.68,0.0,3665
3666,3.21,0.48,4.54,0.45,1.18,0.18,0.27,0.2,3666
3667,3.27,0.62,3.27,0.54,1.75,0.11,0.75,1.8,3667
3668,1.4,0.25,1.4,0.66,0.0,0.0,0.0,0.0,3668
3669,2.81,0.52,1.53,0.47,2.09,0.42,0.71,1.4,3669
3670,3.71,0.45,5.72,0.55,1.31,0.2,0.75,1.0,3670
3671,10.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,3671
3672,2.6,0.35,5.3,0.46,0.74,0.66,0.0,0.0,3672
3673,3.49,0.49,3.77,0.48,4.56,0.65,0.63,0.6,3673
3674,2.42,0.49,1.6,0.53,0.0,0.0,0.28,2.5,3674
3675,1.63,0.48,1.33,0.55,0.3,0.1,0.46,0.3,3675
3676,3.54,0.57,3.15,0.41,3.37,0.4,0.1,0.8,3676
3677,3.78,0.53,1.4,0.72,4.16,0.74,0.83,1.1,3677
3678,1.0,0.2,2.89,0.34,7.48,0.45,0.1,0.0,3678
3679,2.83,0.37,4.74,0.57,1.55,0.66,0.8,0.0,3679
3680,3.22,0.6,3.26,0.51,0.0,0.0,0.71,0.0,3680
3681,4.32,0.46,3.91,0.6,2.17,0.37,0.76,0.0,3681
3682,2.5,0.5,3.07,0.52,0.85,0.1,0.4,1.7,3682
3683,3.28,0.42,2.65,0.59,0.12,0.12,0.6,0.3,3683
3684,3.22,0.54,3.54,0.54,0.0,0.0,0.87,1.0,3684
3685,1.09,0.37,5.0,0.47,0.0,0.0,0.33,0.0,3685
3686,1.6,0.25,3.2,0.66,12.0,0.1,0.0,0.0,3686
3687,1.94,0.33,2.49,0.58,1.94,0.1,0.6,0.0,3687
3688,2.71,0.48,4.43,0.53,1.46,0.33,0.25,0.6,3688
3689,3.31,0.34,3.73,0.54,0.83,0.26,0.48,0.0,3689
3690,1.86,0.36,3.1,0.52,2.64,0.35,0.43,0.6,3690
3691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3691
3692,2.32,0.49,2.42,0.5,2.95,0.42,0.76,0.0,3692
3693,4.07,0.7,2.93,0.5,0.0,0.0,0.91,0.0,3693
3694,4.44,0.32,7.17,0.52,0.62,0.14,0.1,0.0,3694
3695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3695
3696,3.92,0.55,1.86,0.49,0.44,0.5,0.58,0.0,3696
3697,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,3697
3698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3698
3699,3.17,0.4,3.05,0.58,1.16,0.38,0.65,0.4,3699
3700,4.41,0.52,2.21,0.58,2.51,0.29,0.42,0.7,3700
3701,0.45,0.26,1.79,0.46,0.0,0.0,0.0,0.0,3701
3702,2.05,0.44,2.44,0.6,2.75,0.44,0.39,2.2,3702
3703,1.57,0.54,3.13,0.33,3.91,0.1,0.5,0.0,3703
3704,3.75,0.56,2.34,0.53,3.75,0.33,0.5,1.9,3704
3705,3.05,0.45,3.29,0.48,1.75,0.45,0.67,0.1,3705
3706,1.41,0.35,2.42,0.43,1.32,0.2,0.6,0.0,3706
3707,1.77,0.42,1.45,0.52,0.35,0.66,0.66,0.7,3707
3708,2.8,0.23,4.6,0.56,0.5,0.1,0.0,0.5,3708
3709,5.82,0.56,2.55,0.58,0.0,0.0,0.72,0.0,3709
3710,2.97,0.46,4.42,0.37,0.78,0.1,0.1,0.0,3710
3711,1.82,0.29,1.97,0.59,0.0,0.0,0.0,0.0,3711
3712,1.51,0.23,6.06,0.36,0.0,0.0,0.8,1.0,3712
3713,2.49,0.39,4.54,0.46,0.93,0.27,0.54,1.7,3713
3714,3.47,0.44,3.29,0.46,2.31,0.41,0.46,1.1,3714
3715,2.12,0.48,2.25,0.49,0.66,0.1,0.55,0.7,3715
3716,3.85,0.49,2.9,0.48,1.24,0.33,0.6,0.6,3716
3717,2.53,0.36,2.53,0.71,0.0,0.0,0.0,0.0,3717
3718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3718
3719,3.8,0.41,2.17,0.62,2.53,0.48,0.63,0.9,3719
3720,2.61,0.45,4.04,0.58,3.42,0.5,0.83,0.0,3720
3721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3721
3722,0.69,0.67,3.2,0.29,0.0,0.0,0.2,0.0,3722
3723,4.17,0.28,4.08,0.57,0.63,0.38,0.77,0.1,3723
3724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3724
3725,5.03,0.51,5.28,0.47,3.87,0.57,0.1,0.0,3725
3726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3726
3727,3.04,0.45,1.88,0.59,0.72,0.33,0.33,0.0,3727
3728,4.76,0.43,2.99,0.57,0.84,0.15,0.81,1.1,3728
3729,0.0,0.0,4.0,0.38,0.0,0.0,0.0,16.4,3729
3730,5.95,0.42,4.57,0.6,0.73,0.64,0.76,0.2,3730
3731,1.4,0.45,4.07,0.4,0.0,0.0,0.66,0.0,3731
3732,3.16,0.61,2.84,0.41,2.4,0.36,0.62,0.0,3732
3733,3.12,0.47,4.04,0.46,0.56,0.46,0.55,1.7,3733
3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3734
3735,3.34,0.43,8.85,0.47,1.59,0.25,0.33,0.8,3735
3736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3736
3737,3.22,0.61,1.58,0.47,4.65,0.47,0.8,0.7,3737
3738,1.8,0.5,1.2,0.63,0.0,0.0,0.6,0.0,3738
3739,1.55,0.39,2.23,0.33,3.58,0.6,0.5,4.2,3739
3740,5.7,0.67,4.89,0.28,0.0,0.0,0.1,0.0,3740
3741,0.0,0.0,0.22,0.8,3.27,0.5,0.0,3.3,3741
3742,1.37,0.4,2.08,0.53,1.33,0.66,0.0,0.0,3742
3743,2.59,0.48,2.45,0.71,2.05,0.1,0.66,0.0,3743
3744,3.53,0.39,2.42,0.57,1.37,0.2,0.38,0.7,3744
3745,1.98,0.37,2.19,0.7,0.27,0.1,0.88,0.3,3745
3746,0.0,0.0,2.4,0.42,9.0,0.1,0.0,9.0,3746
3747,2.68,0.48,7.64,0.34,2.87,0.1,0.0,0.0,3747
3748,4.72,0.53,3.09,0.6,0.23,0.25,0.66,0.9,3748
3749,2.2,0.42,3.53,0.48,1.0,0.11,0.0,0.0,3749
3750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750
3751,2.07,0.83,4.97,0.36,0.0,0.0,0.0,0.0,3751
3752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3752
3753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3753
3754,4.09,0.55,11.73,0.51,0.0,0.0,0.0,0.0,3754
3755,2.02,0.38,5.91,0.38,0.0,0.0,0.0,0.0,3755
3756,0.8,0.44,3.2,0.4,0.0,0.0,0.0,6.0,3756
3757,4.79,0.51,4.0,0.59,1.01,0.5,0.63,0.4,3757
3758,2.36,0.37,2.29,0.54,1.06,0.5,0.61,0.6,3758
3759,0.78,0.42,1.57,0.4,0.0,0.0,0.33,0.0,3759
3760,4.81,0.59,1.71,0.73,3.21,0.4,0.1,0.8,3760
3761,1.89,0.37,6.0,0.36,0.0,0.0,0.33,0.0,3761
3762,1.3,0.18,1.73,0.79,0.0,0.0,0.75,0.0,3762
3763,5.6,0.69,4.03,0.48,1.0,0.4,0.77,2.0,3763
3764,0.0,0.0,6.58,0.27,0.0,0.0,0.0,0.0,3764
3765,0.0,0.0,10.12,0.12,0.0,0.0,0.0,0.0,3765
3766,4.23,0.41,2.61,0.61,0.11,0.1,0.75,0.1,3766
3767,1.13,0.28,8.07,0.3,0.0,0.0,0.0,0.0,3767
3768,2.7,0.33,3.52,0.47,0.0,0.0,0.0,0.0,3768
3769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3769
3770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3770
3771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3771
3772,4.05,0.54,5.11,0.47,0.0,0.0,0.53,0.0,3772
3773,3.36,0.49,2.84,0.51,0.0,0.0,0.77,0.0,3773
3774,2.64,0.32,4.12,0.46,0.0,0.0,0.61,0.2,3774
3775,4.18,0.42,4.55,0.59,5.45,0.4,0.1,1.4,3775
3776,2.99,0.6,2.69,0.46,2.73,0.44,0.45,1.6,3776
3777,2.98,0.39,3.03,0.64,1.34,0.63,0.88,0.0,3777
3778,0.31,0.24,1.92,0.39,1.15,0.2,0.0,0.0,3778
3779,2.26,0.51,6.47,0.44,0.0,0.0,0.66,2.3,3779
3780,5.11,0.54,8.78,0.48,0.0,0.0,0.0,0.0,3780
3781,0.49,0.3,1.64,0.47,0.84,0.17,0.21,1.2,3781
3782,3.18,0.33,3.16,0.6,0.9,0.45,0.66,0.0,3782
3783,3.4,0.54,5.69,0.29,0.67,0.33,0.55,0.0,3783
3784,1.37,0.39,1.71,0.55,1.48,0.5,0.25,1.1,3784
3785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785
3786,6.73,0.55,3.75,0.44,0.32,0.33,0.75,0.3,3786
3787,3.66,0.51,2.62,0.66,1.94,0.76,0.73,0.0,3787
3788,4.91,0.58,8.29,0.3,0.0,0.0,0.1,0.0,3788
3789,0.0,0.0,26.67,0.5,0.0,0.0,0.0,0.0,3789
3790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3790
3791,2.44,0.53,1.44,0.6,0.58,0.6,0.45,0.2,3791
3792,3.73,0.43,1.94,0.78,0.0,0.0,0.2,1.0,3792
3793,1.89,0.53,4.58,0.44,0.92,0.25,0.33,0.0,3793
3794,0.69,0.29,7.37,0.18,0.0,0.0,0.0,0.0,3794
3795,0.19,0.5,2.05,0.38,5.59,0.66,0.0,0.0,3795
3796,1.97,0.37,1.99,0.5,2.4,0.38,0.43,0.2,3796
3797,3.05,0.59,2.64,0.56,2.55,0.43,0.25,1.3,3797
3798,6.6,0.5,6.67,0.63,2.0,0.33,0.0,0.0,3798
3799,4.53,0.72,3.33,0.55,4.0,0.25,0.0,0.0,3799
3800,2.69,0.21,4.74,0.58,0.49,0.4,0.66,0.2,3800
3801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3801
3802,2.62,0.45,2.98,0.51,2.02,0.31,0.55,1.3,3802
3803,5.07,0.56,5.0,0.58,0.0,0.0,0.54,0.0,3803
3804,2.13,0.43,1.82,0.59,2.0,0.28,0.5,0.3,3804
3805,2.0,0.4,2.31,0.62,3.83,0.42,0.62,1.5,3805
3806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3806
3807,3.43,0.43,3.31,0.55,0.74,0.26,0.8,0.0,3807
3808,4.62,0.44,7.41,0.57,0.0,0.0,0.1,0.0,3808
3809,4.44,0.47,4.47,0.55,0.27,0.25,0.56,0.5,3809
3810,1.94,0.65,0.55,0.38,7.28,0.5,0.1,3.1,3810
3811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3811
3812,2.06,0.32,1.24,0.68,2.48,0.28,0.1,0.0,3812
3813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3813
3814,2.75,0.29,3.31,0.71,0.2,0.2,0.7,0.2,3814
3815,3.17,0.8,3.7,0.26,3.96,0.1,0.0,7.9,3815
3816,4.04,0.51,2.99,0.62,2.75,0.37,0.58,0.2,3816
3817,5.87,0.27,20.14,0.35,0.0,0.0,0.0,0.0,3817
3818,1.4,0.42,13.31,0.21,0.0,0.0,0.0,0.0,3818
3819,3.73,0.49,4.43,0.51,2.11,0.33,0.6,0.9,3819
3820,3.36,0.35,3.2,0.63,1.0,0.27,0.71,0.7,3820
3821,2.0,0.39,3.22,0.35,0.0,0.0,0.33,0.0,3821
3822,14.61,0.59,7.5,0.59,0.0,0.0,0.0,0.0,3822
3823,1.83,0.35,3.02,0.56,0.87,0.1,0.8,0.0,3823
3824,8.12,0.41,1.41,0.75,0.0,0.0,0.0,0.0,3824
3825,5.67,0.55,3.4,0.71,0.0,0.0,0.1,0.0,3825
3826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3826
3827,2.62,0.43,2.8,0.48,3.28,0.38,0.1,0.0,3827
3828,2.34,0.63,2.71,0.37,5.54,0.5,0.0,5.5,3828
3829,3.23,0.32,4.77,0.64,3.31,0.36,0.75,0.0,3829
3830,1.09,0.5,9.27,0.19,0.0,0.0,0.1,0.0,3830
3831,4.69,0.43,3.53,0.55,0.94,0.33,0.77,0.0,3831
3832,3.08,0.46,3.93,0.56,0.56,0.18,0.6,0.3,3832
3833,0.87,0.23,2.8,0.51,1.5,0.11,0.0,0.5,3833
3834,0.63,0.33,17.05,0.32,0.0,0.0,0.0,0.0,3834
3835,6.73,0.39,3.07,0.71,3.0,0.1,0.0,1.0,3835
3836,2.7,0.42,3.63,0.52,1.36,0.66,0.5,0.7,3836
3837,4.19,0.42,2.39,0.53,1.27,0.28,0.59,0.0,3837
3838,0.0,0.0,5.48,0.19,0.0,0.0,0.0,4.8,3838
3839,1.71,0.39,1.99,0.63,1.42,0.31,0.63,1.2,3839
3840,2.53,0.29,2.73,0.48,0.0,0.0,0.5,0.0,3840
3841,1.85,0.37,2.6,0.59,1.38,0.52,0.76,1.2,3841
3842,2.01,0.36,4.17,0.3,5.59,0.33,0.0,2.2,3842
3843,0.44,0.13,4.99,0.33,0.0,0.0,0.0,1.3,3843
3844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3844
3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3845
3846,1.87,0.42,1.8,0.49,1.06,0.1,0.35,2.6,3846
3847,5.13,0.52,3.19,0.41,3.14,0.36,0.53,1.3,3847
3848,1.66,0.46,5.31,0.46,0.0,0.0,0.5,0.5,3848
3849,4.11,0.46,3.02,0.55,0.25,0.41,0.63,0.0,3849
3850,2.59,0.47,2.12,0.64,1.92,0.39,0.54,1.3,3850
3851,3.85,0.43,3.85,0.64,1.12,0.4,0.5,1.7,3851
3852,1.2,0.5,3.13,0.38,2.0,0.66,0.42,2.0,3852
3853,1.95,0.31,2.51,0.63,4.08,0.53,0.92,0.8,3853
3854,1.07,0.4,1.13,0.43,1.0,0.25,0.2,2.0,3854
3855,2.57,0.47,2.53,0.67,0.0,0.0,0.6,0.0,3855
3856,2.3,0.46,3.31,0.56,0.55,0.46,0.69,0.0,3856
3857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3857
3858,3.61,0.41,5.23,0.38,0.96,0.42,0.72,0.0,3858
3859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3859
3860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3860
3861,5.35,0.57,4.8,0.46,0.92,0.12,0.45,0.0,3861
3862,2.51,0.38,4.99,0.48,2.65,0.4,0.33,0.0,3862
3863,1.78,0.37,2.01,0.65,0.87,0.34,0.44,2.3,3863
3864,3.51,0.72,0.54,0.66,2.03,0.1,0.1,0.0,3864
3865,2.26,0.41,3.63,0.53,2.0,0.38,0.78,0.0,3865
3866,6.33,0.47,5.6,0.44,0.0,0.0,0.1,0.0,3866
3867,2.95,0.52,2.13,0.62,0.0,0.0,0.54,0.4,3867
3868,0.0,0.0,2.41,0.27,0.0,0.0,0.0,0.0,3868
3869,0.16,0.5,1.09,0.36,0.0,0.0,0.0,0.0,3869
3870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3870
3871,4.69,0.47,3.84,0.64,2.02,0.61,0.92,1.1,3871
3872,2.73,0.51,2.53,0.7,1.0,0.5,0.1,0.0,3872
3873,3.54,0.48,7.52,0.45,0.0,0.0,0.1,2.2,3873
3874,3.98,0.43,1.86,0.74,0.0,0.0,0.17,1.6,3874
3875,0.87,0.26,1.93,0.57,4.0,0.47,0.16,0.5,3875
3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3876
3877,2.47,0.37,2.73,0.69,2.0,0.22,0.5,0.0,3877
3878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3878
3879,4.37,0.36,9.84,0.5,1.28,0.33,0.75,0.0,3879
3880,4.8,0.64,11.78,0.48,0.0,0.0,0.1,0.0,3880
3881,7.17,0.55,4.53,0.52,2.26,0.66,0.88,1.1,3881
3882,1.1,0.34,1.24,0.65,2.06,0.33,0.5,0.0,3882
3883,2.6,0.46,2.87,0.58,0.0,0.0,0.83,0.0,3883
3884,1.23,0.34,3.92,0.38,0.0,0.0,0.46,0.0,3884
3885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3885
3886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3886
3887,0.92,0.5,2.77,0.57,0.0,0.0,0.0,0.0,3887
3888,2.33,0.48,3.93,0.55,2.0,0.28,0.63,0.0,3888
3889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3889
3890,2.65,0.42,2.42,0.64,0.97,0.22,0.41,0.0,3890
3891,5.19,0.54,3.9,0.47,0.0,0.0,0.1,0.0,3891
3892,2.79,0.46,1.9,0.56,2.35,0.47,0.75,0.8,3892
3893,3.13,0.45,2.67,0.6,0.98,0.42,0.6,0.5,3893
3894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3894
3895,3.63,0.53,4.4,0.5,0.36,0.66,0.72,0.5,3895
3896,1.29,0.5,5.79,0.23,0.84,0.11,0.5,0.8,3896
3897,1.16,0.46,3.26,0.32,0.62,0.7,0.66,0.3,3897
3898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3898
3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3899
3900,2.65,0.41,2.31,0.59,2.18,0.45,0.4,0.4,3900
3901,3.79,0.48,1.84,0.53,3.25,0.37,0.75,0.0,3901
3902,2.28,0.6,1.31,0.46,5.45,0.5,0.5,2.5,3902
3903,1.35,0.31,3.17,0.47,1.19,0.18,0.0,0.6,3903
3904,3.0,0.4,3.74,0.6,0.42,0.33,0.5,1.0,3904
3905,4.29,0.44,4.18,0.57,3.13,0.44,0.53,1.5,3905
3906,1.6,0.28,3.08,0.59,0.47,0.11,0.66,0.9,3906
3907,0.0,0.0,2.14,0.0,32.14,0.1,0.0,0.0,3907
3908,2.25,0.53,0.93,0.5,7.5,0.6,0.0,0.0,3908
3909,3.77,0.46,5.18,0.44,0.0,0.0,0.57,0.0,3909
3910,3.17,0.39,3.07,0.63,2.13,0.39,0.1,0.0,3910
3911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3911
3912,5.02,0.51,2.68,0.58,1.17,0.2,0.0,0.6,3912
3913,3.13,0.38,3.29,0.51,2.42,0.31,0.52,2.4,3913
3914,3.76,0.42,3.34,0.58,0.2,0.2,0.75,0.0,3914
3915,4.73,0.4,3.72,0.52,0.91,0.2,0.44,0.4,3915
3916,2.45,0.42,3.42,0.54,4.98,0.41,0.16,0.0,3916
3917,3.23,0.51,4.17,0.45,1.55,0.2,0.42,0.8,3917
3918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3918
3919,5.6,0.48,4.57,0.41,0.79,0.55,0.74,1.1,3919
3920,4.29,0.66,6.43,0.0,0.0,0.0,0.0,0.0,3920
3921,3.57,0.49,3.26,0.55,1.42,0.33,0.77,0.1,3921
3922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,3922
3923,1.79,0.52,3.49,0.45,2.83,0.5,0.66,0.0,3923
3924,0.13,0.21,1.4,0.46,0.5,0.1,0.0,1.5,3924
3925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3925
3926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3926
3927,3.13,0.47,3.2,0.49,3.56,0.47,0.63,1.7,3927
3928,7.2,0.56,4.27,0.5,0.72,0.75,0.83,0.2,3928
3929,2.23,0.39,4.1,0.59,0.75,0.17,0.9,0.0,3929
3930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3930
3931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3931
3932,1.91,0.49,1.9,0.5,1.95,0.31,0.37,0.5,3932
3933,1.05,0.37,2.38,0.48,2.85,0.28,0.5,1.4,3933
3934,2.55,0.66,16.6,0.27,0.0,0.0,0.0,0.0,3934
3935,0.97,0.38,2.44,0.39,0.0,0.0,0.38,3.8,3935
3936,3.85,0.37,6.17,0.5,0.0,0.0,0.0,0.0,3936
3937,5.61,0.57,4.61,0.44,3.01,0.44,0.0,0.8,3937
3938,3.61,0.45,5.06,0.36,0.0,0.0,0.0,0.0,3938
3939,3.47,0.39,4.71,0.65,0.0,0.0,0.8,0.0,3939
3940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3940
