fight_id,event_name,date,title_bout,method,round_ended,time_ended,referee,event_id
3153,UFC 229: Khabib vs. McGregor,2018-10-06,0,KO/TKO,3,289,Herb Dean,269
3154,UFC 229: Khabib vs. McGregor,2018-10-06,0,Decision - Unanimous,3,300,Jason Herzog,269
3155,UFC 229: Khabib vs. McGregor,2018-10-06,0,Decision - Unanimous,3,300,Herb Dean,269
3156,UFC 229: Khabib vs. McGregor,2018-10-06,0,KO/TKO,1,232,Dan Miragliotta,269
3157,UFC 229: Khabib vs. McGregor,2018-10-06,0,KO/TKO,1,206,Chris Tognoni,269
3158,UFC 229: Khabib vs. McGregor,2018-10-06,0,KO/TKO,3,222,Jason Herzog,269
3159,UFC 229: Khabib vs. McGregor,2018-10-06,0,Decision - Unanimous,3,300,Chris Tognoni,269
3160,UFC 229: Khabib vs. McGregor,2018-10-06,0,KO/TKO,2,79,Dan Miragliotta,269
3161,UFC 229: Khabib vs. McGregor,2018-10-06,0,KO/TKO,3,60,Chris Tognoni,269
3162,UFC Fight Night: Marreta vs. Anders,2018-09-22,0,KO/TKO,3,300,Marc Goddard,270
3163,UFC Fight Night: Marreta vs. Anders,2018-09-22,0,KO/TKO,1,39,Jerin Valel,270
3164,UFC Fight Night: Marreta vs. Anders,2018-09-22,0,KO/TKO,2,60,Marc Goddard,270
3165,UFC Fight Night: Marreta vs. Anders,2018-09-22,0,Decision - Split,3,300,Fernando Portella,270
3166,UFC Fight Night: Marreta vs. Anders,2018-09-22,0,Submission,2,202,Jerin Valel,270
3167,UFC Fight Night: Marreta vs. Anders,2018-09-22,0,KO/TKO,2,250,Marc Goddard,270
3168,UFC Fight Night: Marreta vs. Anders,2018-09-22,0,Decision - Unanimous,3,300,Fernando Portella,270
3169,UFC Fight Night: Marreta vs. Anders,2018-09-22,0,KO/TKO,3,243,Marc Goddard,270
3170,UFC Fight Night: Marreta vs. Anders,2018-09-22,0,Submission,2,282,Jerin Valel,270
3171,UFC Fight Night: Marreta vs. Anders,2018-09-22,0,Submission,1,295,Camila Albuquerque,270
3172,UFC Fight Night: Marreta vs. Anders,2018-09-22,0,Decision - Unanimous,3,300,Jerin Valel,270
3173,UFC Fight Night: Marreta vs. Anders,2018-09-22,0,KO/TKO,2,80,Fernando Portella,270
3174,UFC Fight Night: Marreta vs. Anders,2018-09-22,0,Submission,1,81,Camila Albuquerque,270
3175,UFC Fight Night: Hunt vs. Oleinik,2018-09-15,0,Submission,1,266,Herb Dean,271
3176,UFC Fight Night: Hunt vs. Oleinik,2018-09-15,0,Submission,2,161,Marc Goddard,271
3177,UFC Fight Night: Hunt vs. Oleinik,2018-09-15,0,Decision - Unanimous,3,300,Leon Roberts,271
3178,UFC Fight Night: Hunt vs. Oleinik,2018-09-15,0,Decision - Unanimous,3,300,Marc Goddard,271
3179,UFC Fight Night: Hunt vs. Oleinik,2018-09-15,0,KO/TKO,2,300,Herb Dean,271
3180,UFC Fight Night: Hunt vs. Oleinik,2018-09-15,0,Decision - Unanimous,3,300,Marc Goddard,271
3181,UFC Fight Night: Hunt vs. Oleinik,2018-09-15,0,Decision - Split,3,300,Leon Roberts,271
3182,UFC Fight Night: Hunt vs. Oleinik,2018-09-15,0,Decision - Unanimous,3,300,Kiselev Viacheslav,271
3183,UFC Fight Night: Hunt vs. Oleinik,2018-09-15,0,KO/TKO,1,189,Herb Dean,271
3184,UFC Fight Night: Hunt vs. Oleinik,2018-09-15,0,Submission,2,42,Marc Goddard,271
3185,UFC Fight Night: Hunt vs. Oleinik,2018-09-15,0,Decision - Unanimous,3,300,Leon Roberts,271
3186,UFC Fight Night: Hunt vs. Oleinik,2018-09-15,0,Decision - Unanimous,3,300,Kiselev Viacheslav,271
3187,UFC 228: Woodley vs. Till,2018-09-08,1,Submission,2,259,Dan Miragliotta,272
3188,UFC 228: Woodley vs. Till,2018-09-08,0,KO/TKO,1,118,Kerry Hatley,272
3189,UFC 228: Woodley vs. Till,2018-09-08,0,Submission,2,226,Jacob Montalvo,272
3190,UFC 228: Woodley vs. Till,2018-09-08,0,Decision - Unanimous,3,300,Dan Miragliotta,272
3191,UFC 228: Woodley vs. Till,2018-09-08,0,KO/TKO,1,43,Jacob Montalvo,272
3192,UFC 228: Woodley vs. Till,2018-09-08,0,KO/TKO,3,273,Kerry Hatley,272
3193,UFC 228: Woodley vs. Till,2018-09-08,0,Submission,2,222,Kevin MacDonald,272
3194,UFC 228: Woodley vs. Till,2018-09-08,0,KO/TKO,2,83,Dan Miragliotta,272
3195,UFC 228: Woodley vs. Till,2018-09-08,0,KO/TKO,2,137,Jacob Montalvo,272
3196,UFC 228: Woodley vs. Till,2018-09-08,0,Decision - Unanimous,3,300,Kerry Hatley,272
3197,UFC 228: Woodley vs. Till,2018-09-08,0,Submission,1,89,Kevin MacDonald,272
3198,UFC 228: Woodley vs. Till,2018-09-08,0,Decision - Split,3,300,Dan Miragliotta,272
3199,UFC 228: Woodley vs. Till,2018-09-08,0,Decision - Split,3,300,Jacob Montalvo,272
3200,UFC Fight Night: Gaethje vs. Vick,2018-08-25,0,KO/TKO,1,87,Kevin MacDonald,273
3201,UFC Fight Night: Gaethje vs. Vick,2018-08-25,0,Decision - Split,3,300,Blake Grice,273
3202,UFC Fight Night: Gaethje vs. Vick,2018-08-25,0,Decision - Split,3,300,Bryan Miner,273
3203,UFC Fight Night: Gaethje vs. Vick,2018-08-25,0,KO/TKO,1,146,Bryan Miner,273
3204,UFC Fight Night: Gaethje vs. Vick,2018-08-25,0,KO/TKO,2,188,Dave Jobeun,273
3205,UFC Fight Night: Gaethje vs. Vick,2018-08-25,0,KO/TKO,3,282,Blake Grice,273
3206,UFC Fight Night: Gaethje vs. Vick,2018-08-25,0,KO/TKO,2,148,Kevin MacDonald,273
3207,UFC Fight Night: Gaethje vs. Vick,2018-08-25,0,KO/TKO,2,61,Brandon Pfannenstiel,273
3208,UFC Fight Night: Gaethje vs. Vick,2018-08-25,0,Decision - Unanimous,3,300,Dave Jobeun,273
3209,UFC Fight Night: Gaethje vs. Vick,2018-08-25,0,Submission,1,69,Bryan Miner,273
3210,UFC Fight Night: Gaethje vs. Vick,2018-08-25,0,Submission,1,297,Kevin MacDonald,273
3211,UFC Fight Night: Gaethje vs. Vick,2018-08-25,0,Decision - Unanimous,3,300,Blake Grice,273
3212,UFC Fight Night: Gaethje vs. Vick,2018-08-25,0,Submission,1,91,Dave Jobeun,273
3213,UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,1,KO/TKO,1,250,Herb Dean,274
3214,UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,1,Decision - Split,5,300,Mike Beltran,274
3215,UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,0,Submission,1,255,Blake Grice,274
3216,UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,0,Decision - Unanimous,3,300,Herb Dean,274
3217,UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,0,Decision - Unanimous,3,300,Mike Beltran,274
3218,UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,0,Decision - Unanimous,3,300,Blake Grice,274
3219,UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,0,Decision - Unanimous,3,300,Frank Trigg,274
3220,UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,0,Decision - Split,3,300,Mike Beltran,274
3221,UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,0,Decision - Unanimous,3,300,Blake Grice,274
3222,UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,0,KO/TKO,1,226,Frank Trigg,274
3223,UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,0,Decision - Unanimous,3,300,Blake Grice,274
3224,UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,0,KO/TKO,2,293,Frank Trigg,274
3225,UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,0,KO/TKO,2,245,Marc Goddard,275
3226,UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,0,KO/TKO,1,259,Yves Lavigne,275
3227,UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,0,Decision - Unanimous,3,300,Keith Peterson,275
3228,UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,0,Decision - Unanimous,3,300,,275
3229,UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,0,Decision - Unanimous,3,300,Keith Peterson,275
3230,UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,0,Decision - Unanimous,3,300,Yves Lavigne,275
3231,UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,0,Submission,1,283,Andy Social,275
3232,UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,0,KO/TKO,1,265,Marc Goddard,275
3233,UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,0,Decision - Unanimous,3,300,Yves Lavigne,275
3234,UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,0,Decision - Unanimous,3,300,Andy Social,275
3235,UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,0,KO/TKO,1,229,Keith Peterson,275
3236,UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,0,Decision - Unanimous,3,300,Yves Lavigne,275
3237,UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,0,KO/TKO,1,112,Marc Goddard,275
3238,UFC Fight Night: Shogun vs. Smith,2018-07-22,0,KO/TKO,1,89,Marc Goddard,276
3239,UFC Fight Night: Shogun vs. Smith,2018-07-22,0,Decision - Unanimous,3,300,Leon Roberts,276
3240,UFC Fight Night: Shogun vs. Smith,2018-07-22,0,Decision - Unanimous,3,300,Kevin Sataki,276
3241,UFC Fight Night: Shogun vs. Smith,2018-07-22,0,Decision - Unanimous,3,300,Marc Goddard,276
3242,UFC Fight Night: Shogun vs. Smith,2018-07-22,0,Decision - Split,3,300,Leon Roberts,276
3243,UFC Fight Night: Shogun vs. Smith,2018-07-22,0,Decision - Unanimous,3,300,Tomasz Bronder,276
3244,UFC Fight Night: Shogun vs. Smith,2018-07-22,0,Decision - Split,3,300,Rich Mitchell,276
3245,UFC Fight Night: Shogun vs. Smith,2018-07-22,0,Decision - Unanimous,3,300,Kevin Sataki,276
3246,UFC Fight Night: Shogun vs. Smith,2018-07-22,0,Decision - Unanimous,3,300,Marc Goddard,276
3247,UFC Fight Night: Shogun vs. Smith,2018-07-22,0,Decision - Unanimous,3,300,Leon Roberts,276
3248,UFC Fight Night: Shogun vs. Smith,2018-07-22,0,Submission,1,59,Tomaz Bendy,276
3249,UFC Fight Night: Shogun vs. Smith,2018-07-22,0,KO/TKO,1,193,Rich Mitchell,276
3250,UFC Fight Night: Shogun vs. Smith,2018-07-22,0,Decision - Unanimous,3,300,Kevin Sataki,276
3251,UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,0,Decision - Unanimous,5,300,Herb Dean,277
3252,UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,0,KO/TKO,2,193,Jason Herzog,277
3253,UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,0,Decision - Split,3,300,Tom Supnet,277
3254,UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,0,KO/TKO,2,69,Herb Dean,277
3255,UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,0,KO/TKO,1,172,Jason Herzog,277
3256,UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,0,Decision - Unanimous,3,300,Rulon Day,277
3257,UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,0,Decision - Unanimous,3,300,Tom Supnet,277
3258,UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,0,Decision - Unanimous,3,300,Jason Herzog,277
3259,UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,0,Decision - Split,3,300,Rulon Day,277
3260,UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,0,KO/TKO,3,89,Herb Dean,277
3261,UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,0,Decision - Unanimous,3,300,Tom Supnet,277
3262,UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,0,Submission,2,120,Rulon Day,277
3263,UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,0,Decision - Unanimous,3,300,Herb Dean,277
3264,UFC 226: Miocic vs. Cormier,2018-07-07,1,KO/TKO,1,273,Marc Goddard,278
3265,UFC 226: Miocic vs. Cormier,2018-07-07,0,Decision - Unanimous,3,300,Herb Dean,278
3266,UFC 226: Miocic vs. Cormier,2018-07-07,0,Decision - Split,3,300,Marc Goddard,278
3267,UFC 226: Miocic vs. Cormier,2018-07-07,0,Submission,2,52,Herb Dean,278
3268,UFC 226: Miocic vs. Cormier,2018-07-07,0,KO/TKO,1,96,Jason Herzog,278
3269,UFC 226: Miocic vs. Cormier,2018-07-07,0,KO/TKO,2,158,Mark Smith,278
3270,UFC 226: Miocic vs. Cormier,2018-07-07,0,Decision - Unanimous,3,300,Marc Goddard,278
3271,UFC 226: Miocic vs. Cormier,2018-07-07,0,Decision - Unanimous,3,300,Mark Smith,278
3272,UFC 226: Miocic vs. Cormier,2018-07-07,0,Decision - Unanimous,3,300,Jason Herzog,278
3273,UFC 226: Miocic vs. Cormier,2018-07-07,0,KO/TKO,1,148,Mark Smith,278
3274,UFC 226: Miocic vs. Cormier,2018-07-07,0,Decision - Unanimous,3,300,Jason Herzog,278
3275,The Ultimate Fighter: Undefeated Finale,2018-07-06,0,Decision - Unanimous,5,300,Herb Dean,279
3276,The Ultimate Fighter: Undefeated Finale,2018-07-06,1,Decision - Split,3,300,Marc Goddard,279
3277,The Ultimate Fighter: Undefeated Finale,2018-07-06,1,Decision - Unanimous,3,300,Herb Dean,279
3278,The Ultimate Fighter: Undefeated Finale,2018-07-06,0,Decision - Split,3,300,Mark Smith,279
3279,The Ultimate Fighter: Undefeated Finale,2018-07-06,0,KO/TKO,2,212,Marc Goddard,279
3280,The Ultimate Fighter: Undefeated Finale,2018-07-06,0,Decision - Split,3,300,Chris Tognoni,279
3281,The Ultimate Fighter: Undefeated Finale,2018-07-06,0,Submission,3,261,Mark Smith,279
3282,The Ultimate Fighter: Undefeated Finale,2018-07-06,0,Submission,1,212,Herb Dean,279
3283,The Ultimate Fighter: Undefeated Finale,2018-07-06,0,Decision - Majority,3,300,Chris Tognoni,279
3284,The Ultimate Fighter: Undefeated Finale,2018-07-06,0,Decision - Majority,3,300,Marc Goddard,279
3285,The Ultimate Fighter: Undefeated Finale,2018-07-06,0,Decision - Split,3,300,Mark Smith,279
3286,The Ultimate Fighter: Undefeated Finale,2018-07-06,0,Submission,2,295,Chris Tognoni,279
3287,UFC Fight Night: Cowboy vs. Edwards,2018-06-23,0,Decision - Unanimous,5,300,Leon Roberts,280
3288,UFC Fight Night: Cowboy vs. Edwards,2018-06-23,0,Submission,1,174,John Sharp,280
3289,UFC Fight Night: Cowboy vs. Edwards,2018-06-23,0,Decision - Unanimous,3,300,Steve Perceval,280
3290,UFC Fight Night: Cowboy vs. Edwards,2018-06-23,0,Decision - Unanimous,3,300,Leon Roberts,280
3291,UFC Fight Night: Cowboy vs. Edwards,2018-06-23,0,KO/TKO,1,208,Steve Perceval,280
3292,UFC Fight Night: Cowboy vs. Edwards,2018-06-23,0,KO/TKO,2,299,Neil Swailes,280
3293,UFC Fight Night: Cowboy vs. Edwards,2018-06-23,0,KO/TKO,2,280,John Sharp,280
3294,UFC Fight Night: Cowboy vs. Edwards,2018-06-23,0,KO/TKO,2,285,Thomas Fan,280
3295,UFC Fight Night: Cowboy vs. Edwards,2018-06-23,0,Submission,1,164,Leon Roberts,280
3296,UFC Fight Night: Cowboy vs. Edwards,2018-06-23,0,Decision - Unanimous,3,300,Neil Swailes,280
3297,UFC Fight Night: Cowboy vs. Edwards,2018-06-23,0,Decision - Split,3,300,Steve Perceval,280
3298,UFC Fight Night: Cowboy vs. Edwards,2018-06-23,0,Submission,2,244,John Sharp,280
3299,UFC Fight Night: Cowboy vs. Edwards,2018-06-23,0,Decision - Split,3,300,Thomas Fan,280
3300,UFC 225: Whittaker vs. Romero 2,2018-06-09,0,Decision - Split,5,300,Dan Miragliotta,281
3301,UFC 225: Whittaker vs. Romero 2,2018-06-09,1,Decision - Unanimous,5,300,Herb Dean,281
3302,UFC 225: Whittaker vs. Romero 2,2018-06-09,0,Decision - Unanimous,3,300,Kevin MacDonald,281
3303,UFC 225: Whittaker vs. Romero 2,2018-06-09,0,Decision - Unanimous,3,300,Robert Madrigal,281
3304,UFC 225: Whittaker vs. Romero 2,2018-06-09,0,KO/TKO,3,176,Dan Miragliotta,281
3305,UFC 225: Whittaker vs. Romero 2,2018-06-09,0,Decision - Split,3,300,Robert Madrigal,281
3306,UFC 225: Whittaker vs. Romero 2,2018-06-09,0,Decision - Split,3,300,Herb Dean,281
3307,UFC 225: Whittaker vs. Romero 2,2018-06-09,0,KO/TKO,2,233,Kevin MacDonald,281
3308,UFC 225: Whittaker vs. Romero 2,2018-06-09,0,KO/TKO,1,53,Dan Miragliotta,281
3309,UFC 225: Whittaker vs. Romero 2,2018-06-09,0,Decision - Split,3,300,Robert Madrigal,281
3310,UFC 225: Whittaker vs. Romero 2,2018-06-09,0,Submission,1,138,Herb Dean,281
3311,UFC 225: Whittaker vs. Romero 2,2018-06-09,0,KO/TKO,1,50,Kevin MacDonald,281
3312,UFC Fight Night: Rivera vs. Moraes,2018-06-01,0,KO/TKO,1,33,Dan Miragliotta,282
3313,UFC Fight Night: Rivera vs. Moraes,2018-06-01,0,Submission,2,246,Todd Ronald Anderson,282
3314,UFC Fight Night: Rivera vs. Moraes,2018-06-01,0,KO/TKO,2,299,Kevin MacDonald,282
3315,UFC Fight Night: Rivera vs. Moraes,2018-06-01,0,KO/TKO,1,116,Dan Miragliotta,282
3316,UFC Fight Night: Rivera vs. Moraes,2018-06-01,0,Submission,3,175,Todd Ronald Anderson,282
3317,UFC Fight Night: Rivera vs. Moraes,2018-06-01,0,Decision - Split,3,300,Kevin MacDonald,282
3318,UFC Fight Night: Rivera vs. Moraes,2018-06-01,0,Decision - Unanimous,3,300,Dan Miragliotta,282
3319,UFC Fight Night: Rivera vs. Moraes,2018-06-01,0,Decision - Unanimous,3,300,Todd Ronald Anderson,282
3320,UFC Fight Night: Rivera vs. Moraes,2018-06-01,0,Decision - Unanimous,3,300,Kevin MacDonald,282
3321,UFC Fight Night: Rivera vs. Moraes,2018-06-01,0,Decision - Unanimous,3,300,Dan Miragliotta,282
3322,UFC Fight Night: Rivera vs. Moraes,2018-06-01,0,Submission,2,138,Kevin MacDonald,282
3323,UFC Fight Night: Rivera vs. Moraes,2018-06-01,0,KO/TKO,2,175,Dan Miragliotta,282
3324,UFC Fight Night: Thompson vs. Till,2018-05-27,0,Decision - Unanimous,5,300,Marc Goddard,283
3325,UFC Fight Night: Thompson vs. Till,2018-05-27,0,KO/TKO,1,272,Leon Roberts,283
3326,UFC Fight Night: Thompson vs. Till,2018-05-27,0,Submission,3,161,Neil Hall,283
3327,UFC Fight Night: Thompson vs. Till,2018-05-27,0,Decision - Split,3,300,Marc Goddard,283
3328,UFC Fight Night: Thompson vs. Till,2018-05-27,0,Submission,1,271,Neil Hall,283
3329,UFC Fight Night: Thompson vs. Till,2018-05-27,0,KO/TKO,2,107,Leon Roberts,283
3330,UFC Fight Night: Thompson vs. Till,2018-05-27,0,KO/TKO,1,213,Daniel Movahedi,283
3331,UFC Fight Night: Thompson vs. Till,2018-05-27,0,Decision - Unanimous,3,300,Marc Goddard,283
3332,UFC Fight Night: Thompson vs. Till,2018-05-27,0,Decision - Split,3,300,Leon Roberts,283
3333,UFC Fight Night: Thompson vs. Till,2018-05-27,0,Submission,2,125,Neil Hall,283
3334,UFC Fight Night: Thompson vs. Till,2018-05-27,0,Decision - Unanimous,3,300,Daniel Movahedi,283
3335,UFC Fight Night: Maia vs. Usman,2018-05-19,0,Decision - Unanimous,5,300,Leon Roberts,284
3336,UFC Fight Night: Maia vs. Usman,2018-05-19,0,Submission,1,164,Camila Albuquerque,284
3337,UFC Fight Night: Maia vs. Usman,2018-05-19,0,KO/TKO,1,175,Marc Goddard,284
3338,UFC Fight Night: Maia vs. Usman,2018-05-19,0,Decision - Unanimous,3,300,Leon Roberts,284
3339,UFC Fight Night: Maia vs. Usman,2018-05-19,0,Decision - Unanimous,3,300,Camila Albuquerque,284
3340,UFC Fight Night: Maia vs. Usman,2018-05-19,0,KO/TKO,1,256,Marc Goddard,284
3341,UFC Fight Night: Maia vs. Usman,2018-05-19,0,Decision - Split,3,300,,284
3342,UFC Fight Night: Maia vs. Usman,2018-05-19,0,Decision - Unanimous,3,300,Marc Goddard,284
3343,UFC Fight Night: Maia vs. Usman,2018-05-19,0,KO/TKO,1,33,Camila Albuquerque,284
3344,UFC Fight Night: Maia vs. Usman,2018-05-19,0,KO/TKO,1,39,Osiris Maia,284
3345,UFC Fight Night: Maia vs. Usman,2018-05-19,0,Decision - Unanimous,3,300,Leon Roberts,284
3346,UFC Fight Night: Maia vs. Usman,2018-05-19,0,Decision - Unanimous,3,300,,284
3347,UFC Fight Night: Maia vs. Usman,2018-05-19,0,Submission,3,143,Osiris Maia,284
3348,UFC 224: Nunes vs. Pennington,2018-05-12,1,KO/TKO,5,156,Marc Goddard,285
3349,UFC 224: Nunes vs. Pennington,2018-05-12,0,Decision - Split,3,300,Leon Roberts,285
3350,UFC 224: Nunes vs. Pennington,2018-05-12,0,Submission,1,147,Osiris Maia,285
3351,UFC 224: Nunes vs. Pennington,2018-05-12,0,KO/TKO,3,223,Leon Roberts,285
3352,UFC 224: Nunes vs. Pennington,2018-05-12,0,KO/TKO,2,60,Marc Goddard,285
3353,UFC 224: Nunes vs. Pennington,2018-05-12,0,Submission,1,285,Fernando Portella,285
3354,UFC 224: Nunes vs. Pennington,2018-05-12,0,Submission,1,105,Leon Roberts,285
3355,UFC 224: Nunes vs. Pennington,2018-05-12,0,Submission,1,255,Osiris Maia,285
3356,UFC 224: Nunes vs. Pennington,2018-05-12,0,KO/TKO,1,220,Fernando Portella,285
3357,UFC 224: Nunes vs. Pennington,2018-05-12,0,TKO - Doctor's Stoppage,2,300,Osiris Maia,285
3358,UFC 224: Nunes vs. Pennington,2018-05-12,0,KO/TKO,3,130,Marc Goddard,285
3359,UFC 224: Nunes vs. Pennington,2018-05-12,0,Decision - Unanimous,3,300,Eduardo Herdy,285
3360,UFC 224: Nunes vs. Pennington,2018-05-12,0,Submission,1,268,Fernando Portella,285
3361,UFC Fight Night: Barboza vs. Lee,2018-04-21,0,TKO - Doctor's Stoppage,5,138,Keith Peterson,286
3362,UFC Fight Night: Barboza vs. Lee,2018-04-21,0,Decision - Unanimous,3,300,Marc Goddard,286
3363,UFC Fight Night: Barboza vs. Lee,2018-04-21,0,Decision - Unanimous,3,300,Marc Goddard,286
3364,UFC Fight Night: Barboza vs. Lee,2018-04-21,0,KO/TKO,1,150,Gary Copeland,286
3365,UFC Fight Night: Barboza vs. Lee,2018-04-21,0,Decision - Unanimous,3,300,Liam Kerrigan,286
3366,UFC Fight Night: Barboza vs. Lee,2018-04-21,0,KO/TKO,1,180,Gary Copeland,286
3367,UFC Fight Night: Barboza vs. Lee,2018-04-21,0,Decision - Unanimous,3,300,Marc Goddard,286
3368,UFC Fight Night: Barboza vs. Lee,2018-04-21,0,Submission,3,300,Liam Kerrigan,286
3369,UFC Fight Night: Barboza vs. Lee,2018-04-21,0,KO/TKO,2,160,Gary Copeland,286
3370,UFC Fight Night: Barboza vs. Lee,2018-04-21,0,Decision - Unanimous,3,300,Marc Goddard,286
3371,UFC Fight Night: Barboza vs. Lee,2018-04-21,0,Decision - Unanimous,3,300,Liam Kerrigan,286
3372,UFC Fight Night: Poirier vs. Gaethje,2018-04-14,0,KO/TKO,4,33,Herb Dean,287
3373,UFC Fight Night: Poirier vs. Gaethje,2018-04-14,0,Submission,2,197,Chris Tognoni,287
3374,UFC Fight Night: Poirier vs. Gaethje,2018-04-14,0,Decision - Split,3,300,Herb Dean,287
3375,UFC Fight Night: Poirier vs. Gaethje,2018-04-14,0,Decision - Split,3,300,Chris Tognoni,287
3376,UFC Fight Night: Poirier vs. Gaethje,2018-04-14,0,Submission,1,268,Herb Dean,287
3377,UFC Fight Night: Poirier vs. Gaethje,2018-04-14,0,KO/TKO,2,252,Chris Tognoni,287
3378,UFC Fight Night: Poirier vs. Gaethje,2018-04-14,0,Decision - Unanimous,3,300,Nic Jones,287
3379,UFC Fight Night: Poirier vs. Gaethje,2018-04-14,0,KO/TKO,3,136,Al Guinee,287
3380,UFC Fight Night: Poirier vs. Gaethje,2018-04-14,0,KO/TKO,2,59,Nic Jones,287
3381,UFC Fight Night: Poirier vs. Gaethje,2018-04-14,0,Decision - Unanimous,3,300,,287
3382,UFC Fight Night: Poirier vs. Gaethje,2018-04-14,0,Decision - Unanimous,3,300,Nic Jones,287
3383,UFC Fight Night: Poirier vs. Gaethje,2018-04-14,0,Submission,2,119,Al Guinee,287
3384,UFC Fight Night: Poirier vs. Gaethje,2018-04-14,0,KO/TKO,2,222,Nic Jones,287
3385,UFC Fight Night: Poirier vs. Gaethje,2018-04-14,0,Decision - Unanimous,3,300,Al Guinee,287
3386,UFC 223: Khabib vs. Iaquinta,2018-04-07,1,Decision - Unanimous,5,300,Dan Miragliotta,288
3387,UFC 223: Khabib vs. Iaquinta,2018-04-07,1,Decision - Unanimous,5,300,Keith Peterson,288
3388,UFC 223: Khabib vs. Iaquinta,2018-04-07,0,Decision - Unanimous,3,300,Todd Ronald Anderson,288
3389,UFC 223: Khabib vs. Iaquinta,2018-04-07,0,Decision - Unanimous,3,300,Rob Hinds,288
3390,UFC 223: Khabib vs. Iaquinta,2018-04-07,0,KO/TKO,2,300,Dan Miragliotta,288
3391,UFC 223: Khabib vs. Iaquinta,2018-04-07,0,Decision - Split,3,300,Keith Peterson,288
3392,UFC 223: Khabib vs. Iaquinta,2018-04-07,0,KO/TKO,1,53,Todd Ronald Anderson,288
3393,UFC 223: Khabib vs. Iaquinta,2018-04-07,0,Decision - Unanimous,3,300,Rob Hinds,288
3394,UFC 223: Khabib vs. Iaquinta,2018-04-07,0,Decision - Unanimous,3,300,Dan Miragliotta,288
3395,UFC Fight Night: Werdum vs. Volkov,2018-03-17,0,KO/TKO,4,98,Marc Goddard,289
3396,UFC Fight Night: Werdum vs. Volkov,2018-03-17,0,Decision - Unanimous,3,300,Leon Roberts,289
3397,UFC Fight Night: Werdum vs. Volkov,2018-03-17,0,Decision - Unanimous,3,300,Grant Waterman,289
3398,UFC Fight Night: Werdum vs. Volkov,2018-03-17,0,KO/TKO,3,299,Rich Mitchell,289
3399,UFC Fight Night: Werdum vs. Volkov,2018-03-17,0,Submission,1,238,Marc Goddard,289
3400,UFC Fight Night: Werdum vs. Volkov,2018-03-17,0,KO/TKO,1,132,Leon Roberts,289
